Timestamp,Owner,Title,Link,Bounty Amount,Bounty Currency,Primary Language,Secondary Language,Label1,Label2,...
2025-03-12 08:39:26,ergoplatform,Make ErgoScript version of Merklized abstract syntax tree / finite state machine example tests,https://github.com/ergoplatform/sigmastate-interpreter/issues/1053,200,ERG,Scala,JavaScript,A-tests,A-frontend,Bounty - 200 ERG
2025-03-12 08:39:26,ergoplatform,Finish executeFromSelfReg implementation,https://github.com/ergoplatform/sigmastate-interpreter/issues/1039,500,SigUSD,Scala,JavaScript,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,debug function,https://github.com/ergoplatform/sigmastate-interpreter/issues/1035,500,SigUSD,Scala,JavaScript,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Finish Bulletproofs range check example,https://github.com/ergoplatform/sigmastate-interpreter/issues/1032,200,ERG,Scala,JavaScript,Bounty - 200 ERG
2025-03-12 08:39:26,ergoplatform,Add Numeric.toBits method,https://github.com/ergoplatform/sigmastate-interpreter/issues/992,200,ERG,Scala,JavaScript,soft-fork,A-consensus,C-feature,Bounty - 200 ERG
2025-03-12 08:39:26,ergoplatform,Consider using secp256k1-jni from Bitcoin-s,https://github.com/ergoplatform/sigmastate-interpreter/issues/970,500,SigUSD,Scala,JavaScript,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform, Update flatMap documentation and remove unused code towards post-JIT semantics,https://github.com/ergoplatform/sigmastate-interpreter/issues/955,100,SigUSD,Scala,JavaScript,Bounty - 100 SigUSD
2025-03-12 08:39:26,ergoplatform,Add cross-compilation to Scala3,https://github.com/ergoplatform/sigmastate-interpreter/issues/947,500,SigUSD,Scala,JavaScript,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Implement SBoolean.toByte,https://github.com/ergoplatform/sigmastate-interpreter/issues/931,500,SigUSD,Scala,JavaScript,help wanted,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Inferred type is not checked agains ascription,https://github.com/ergoplatform/sigmastate-interpreter/issues/915,500,SigUSD,Scala,JavaScript,C-bug,A-frontend,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Implement ContractTemplate compiler,https://github.com/ergoplatform/sigmastate-interpreter/issues/852,1000,SigUSD,Scala,JavaScript,A-frontend,Bounty - 1000 SigUSD
2025-03-12 08:39:26,ergoplatform,Serialize SFunc in TypeSerializer,https://github.com/ergoplatform/sigmastate-interpreter/issues/847,500,SigUSD,Scala,JavaScript,A-consensus,P2-medium,C-feature,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,[v6.0] Accumulate ErgoTree rewriting cost when handling Deserialize operations,https://github.com/ergoplatform/sigmastate-interpreter/issues/846,200,SigUSD,Scala,JavaScript,C-bug,good first issue,A-consensus,P3-low,Bounty - 200 SigUSD
2025-03-12 08:39:26,ergoplatform,Revise all error messages adopting usability pattern,https://github.com/ergoplatform/sigmastate-interpreter/issues/832,500,SigUSD,Scala,JavaScript,C-enhancement,P2-medium,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Implement missing Unit support in compiler,https://github.com/ergoplatform/sigmastate-interpreter/issues/820,500,SigUSD,Scala,JavaScript,C-enhancement,good first issue,A-frontend,P2-medium,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Implement conversion from Long-encoded nBits representation to BigInt and back,https://github.com/ergoplatform/sigmastate-interpreter/issues/675,200,SigUSD,Scala,JavaScript,soft-fork,A-consensus,P2-medium,C-feature,Bounty - 200 SigUSD
2025-03-12 08:39:26,ergoplatform,Support n-ary functions in ErgoScript (front-end only),https://github.com/ergoplatform/sigmastate-interpreter/issues/616,500,SigUSD,Scala,JavaScript,help wanted,A-frontend,P3-low,C-feature,Bounty - 500 SigUSD
2025-03-12 08:39:26,ergoplatform,Declared variable is missing in the environment (BigInt type),https://github.com/ergoplatform/sigmastate-interpreter/issues/574,200,SigUSD,Scala,JavaScript,C-bug,help wanted,A-frontend,P2-medium,Bounty - 200 SigUSD
2025-03-12 08:39:26,ergoplatform,Implement Some and None as global methods,https://github.com/ergoplatform/sigmastate-interpreter/issues/462,300,ERG,Scala,JavaScript,soft-fork,Bounty - 300 ERG
2025-03-12 08:39:26,ergoplatform,Implementation of Box.getReg,https://github.com/ergoplatform/sigmastate-interpreter/issues/416,200,ERG,Scala,JavaScript,soft-fork,A-consensus,P3-low,C-feature,Bounty - 200 ERG
2025-03-12 08:39:26,ergoplatform,Revise and optimize hashCode for Digest32 and other hashes,https://github.com/ergoplatform/sigmastate-interpreter/issues/197,200,SigUSD,Scala,JavaScript,C-enhancement,help wanted,good first issue,P2-medium,A-performance,Bounty - 200 SigUSD
2025-03-12 08:39:27,ergoplatform,UnsignedBigInt implementation,https://github.com/ergoplatform/sigma-rust/issues/792,500,ERG,Rust,Swift,bounty,6.0,Bounty - 500 ERG
2025-03-12 08:39:27,ergoplatform,New collection methods,https://github.com/ergoplatform/sigma-rust/issues/788,200,ERG,Rust,Swift,bounty,6.0,Bounty - 200 ERG
2025-03-12 08:39:27,ergoplatform,Lazy default for Option.getOrElse and Coll.getOrElse,https://github.com/ergoplatform/sigma-rust/issues/787,100,ERG,Rust,Swift,bounty,6.0,Bounty - 100 ERG
2025-03-12 08:39:27,ergoplatform,Add GetVar(inputIndex  varId) + fix Context.getVar,https://github.com/ergoplatform/sigma-rust/issues/785,100,ERG,Rust,Swift,bounty,6.0,Bounty - 100 ERG
2025-03-12 08:39:27,ergoplatform,New Numeric Methods,https://github.com/ergoplatform/sigma-rust/issues/784,200,ERG,Rust,Swift,bounty,6.0,Bounty - 200 ERG
2025-03-12 08:39:27,ergoplatform,(De)Serialize SFunc ,https://github.com/ergoplatform/sigma-rust/issues/783,100,ERG,Rust,Swift,bounty,6.0,Bounty - 100 ERG
2025-03-12 08:39:27,ergoplatform,Add Python bindings,https://github.com/ergoplatform/sigma-rust/issues/780,750,SigUSD,Rust,Swift,bounty,Bounty - 750 SigUSD
2025-03-12 08:39:27,ergoplatform,SOption[T] serialization support,https://github.com/ergoplatform/sigma-rust/issues/775,100,ERG,Rust,Swift,bounty,6.0,Bounty - 100 ERG
2025-03-12 08:39:27,ergoplatform,Add Header.checkPow method,https://github.com/ergoplatform/sigma-rust/issues/767,200,ERG,Rust,Swift,bounty,6.0,Bounty - 200 ERG
2025-03-12 08:39:27,ergoplatform,Autolykos 2 validation for custom messages,https://github.com/ergoplatform/sigma-rust/issues/766,200,ERG,Rust,Swift,bounty,6.0,Bounty - 200 ERG
